"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Sub-Saharan Africa","SSF","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","62.8094596862793","63.1169586181641","63.7943687438965","64.1460723876953","64.8034515380859","65.4092483520508","65.5561904907227","65.8648834228516","66.2798919677734","66.6181335449219","66.7252426147461","67.1052017211914","67.5660095214844","67.5624313354492","68.2143325805664","66.3533935546875","66.7981109619141","68.0227432250977","68.4266204833984","69.6748580932617","68.514289855957","69.0407180786133","67.6493377685547","67.8580932617188","68.3157730102539","69.2070388793945","70.9652328491211","72.367317199707","73.1866226196289","73.8647003173828","74.4448699951172","74.9475021362305","75.6090927124023","76.6443405151367","77.116340637207","77.320671081543","",
"Small states","SST","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.2701568603516","87.5205535888672","87.8073501586914","87.9346389770508","88.1220092773438","88.1975936889648","88.3223037719727","88.3658218383789","88.5248336791992","88.8363876342773","89.1765289306641","89.5695190429688","89.8311996459961","89.8796310424805","90.2799911499023","90.4434204101563","90.5673522949219","90.7533111572266","90.9965209960938","90.5274200439453","89.9544372558594","90.2748184204102","89.5164794921875","89.2704467773438","89.7129364013672","90.0023498535156","90.3589096069336","90.7777709960938","91.3040924072266","91.5497436523438","91.7454681396484","91.8652877807617","92.028938293457","92.1952896118164","",
"Sao Tome and Principe","STP","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","82.3992233276367","","","","","","","","","","93.8499603271484","","","","","","","","","","95.4154586791992","","","","","","","80.2031631469727","","","","96.7384033203125","","","","","","97.7825469970703","67.5899963378906","","98.0999984741211",
"Suriname","SUR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.8811416625977","","","","99.4164199829102","","98.3766403198242","","97.6679000854492","","","","","","98.6455612182617","","","98.9000015258789",
"Slovak Republic","SVK","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7577362060547","","","","","","","","","","99.8000030517578","","","99.8000030517578","","","","","","","","","","99.8000030517578","","","","","","","",
"Sweden","SWE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","75.4524383544922","","","","","","","","","","83.7482376098633","","","","","","","","","","","","","","91.8632431030273","","","","","","91.4100036621094","","","","93.5022964477539","","","","","","","","95.469367980957","","95.8899993896484","",
"Sint Maarten (Dutch part)","SXM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6499862670898","","","","","","","98.8133087158203","","","","","","","","99.0647735595703","","","","","","","","98.9713363647461","","","","","","","","99.0699996948242","","99.0999984741211","",
"Syrian Arab Republic","SYR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","74.2763977050781","","","","","","","","","","","","","","","","","","","","","95.1888275146484","","92.4538116455078","","","","","","","","","","96.0999984741211","","","","","","","",
"Turks and Caicos Islands","TCA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3473796844482","","","","","","","37.5573501586914","","","","41.6731185913086","","","","","","","","","","","38.7724189758301","30.7916107177734","","","31.75","","35.1699981689453",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","83.2318420410156","83.3626708984375","84.5931167602539","85.8107223510742","86.9673233032227","87.9904327392578","88.9956665039063","89.5685501098633","90.2638702392578","90.8847732543945","91.4068374633789","92.6379165649414","93.9514007568359","94.1038589477539","94.242919921875","94.4272689819336","94.6024398803711","94.7555313110352","95.0048065185547","95.260498046875","95.4690399169922","97.7012329101563","97.7753524780273","97.8275299072266","97.8451690673828","97.9066162109375","97.9925079345703","98.1272201538086","98.2210311889648","98.3020629882813","98.1003036499023","98.4874725341797","98.8657608032227","98.8295822143555","98.8131866455078","98.3905487060547","98.4219589233398","98.4459381103516","98.6391220092773","98.7049713134766","98.733268737793","98.7644119262695","98.7122802734375","99.0871200561523","99.1239471435547","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","97.9072036743164","98.4137878417969","98.4295883178711","98.4283065795898","98.4500579833984","98.4780426025391","98.4778671264648","98.5174713134766","98.5305633544922","98.5662078857422","98.6042404174805","98.6413726806641","98.6774520874023","98.7175674438477","98.7494735717773","98.8081665039063","98.787727355957","98.9066772460938","98.9363708496094","98.9592895507813","98.9584808349609","98.9235763549805","99.0346221923828","99.0348281860352","99.0610961914063","99.1018600463867","99.3823013305664","99.4570922851563","99.5414276123047","99.58984375","99.6293334960938","99.6535186767578","99.6788024902344","99.7301635742188","99.7639389038086","99.7829132080078","99.8030624389648","99.8124771118164","",
"Togo","TGO","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.439567565918","","","","","","76.4529418945313","","","81.7359924316406","","79.8859100341797","","","79.6600036621094","84.2901077270508","","","","87.8914413452148","","",
"Thailand","THA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","96.8673477172852","","","","","","","","","","","","","","","","","","","","97.9753875732422","","","","","98.0509033203125","","","","","96.5975723266602","","","98.3138809204102","","98.1466293334961","","","98.1371688842773","","","98.8000030517578",
"Tajikistan","TJK","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7035827636719","","","","","","","","","","","99.8470611572266","","","","","","","","","","99.9000015258789","","","","99.9000015258789","","","","","","","",
"Turkmenistan","TKM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.810417175293","","","","","","","","","","99.8000030517578","","","","","","","","","99.8000030517578","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","87.3329925537109","87.344856262207","87.6168670654297","87.9014663696289","88.1980895996094","88.3835296630859","88.4580535888672","88.6475982666016","88.8209686279297","88.9983520507813","89.1787719726563","89.3680191040039","89.545280456543","89.7280197143555","90.0455322265625","90.3951110839844","90.6820907592773","91.3225479125977","91.9753112792969","92.612907409668","93.2404022216797","93.8674774169922","94.1964492797852","94.3111724853516","94.6110382080078","94.8162994384766","95.0283737182617","95.1460571289063","95.5166397094727","96.2706298828125","96.3989715576172","96.5826263427734","96.6861267089844","96.9759216308594","97.1192932128906","97.4183502197266","97.3008728027344","97.7217788696289","97.8927001953125","97.8589096069336","98.1984786987305","98.2878265380859","98.4177474975586","98.4087677001953","98.4878768920898","98.5255813598633","98.5178833007813","",
"Timor-Leste","TLS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.6399993896484","79.528678894043","","","","","","","","83.5390319824219","","85.0999984741211","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","55.7158203125","56.4193115234375","57.1125907897949","57.8356018066406","58.4576797485352","59.3087387084961","60.138729095459","61.0017204284668","61.9814414978027","62.9920082092285","63.9161682128906","65.219841003418","66.6845474243164","68.1686401367188","69.737922668457","70.8846130371094","72.1662979125977","73.3693084716797","75.8845825195313","77.5186080932617","78.7073669433594","78.6027679443359","79.6155700683594","81.0319519042969","82.0161285400391","82.7885131835938","83.3060607910156","84.0351791381836","84.7162017822266","85.510368347168","86.4251174926758","87.5689697265625","88.1337280273438","88.5677337646484","88.5453872680664","89.1699829101563","89.937141418457","87.2925567626953","87.584228515625","87.495246887207","91.6290969848633","92.0433120727539","93.1340713500977","89.4970703125","92.0881271362305","92.7567901611328","88.4950790405273","88.7886505126953","89.0847625732422","",
"Tonga","TON","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","99.8192672729492","","","","","","","","","","","","","","","","","","","","99.3087387084961","","","","","","","","","","99.4247589111328","","","","","99.4370269775391","","","","","","","99.4411163330078","","","99.4000015258789",
"South Asia (IDA & IBRD)","TSA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","47.8254013061523","47.7952499389648","48.5142097473145","49.1674308776855","49.7832984924316","50.2549781799316","50.5275115966797","51.2197494506836","51.7886009216309","52.3517417907715","52.9452285766602","53.5751419067383","54.2196311950684","54.8150482177734","56.0973205566406","57.3018188476563","58.2477684020996","59.9214515686035","61.3816604614258","62.5728302001953","63.7849807739258","64.969108581543","66.0068969726563","69.54833984375","70.8218688964844","71.9552993774414","72.9405364990234","74.0311279296875","75.2007827758789","76.2047119140625","77.1794662475586","78.2774963378906","78.338752746582","81.0421981811523","81.9689636230469","82.210563659668","82.9308471679688","83.8725814819336","85.1733703613281","85.9856872558594","86.9643707275391","88.087890625","88.6294479370117","88.4668197631836","89.1073989868164","89.6034698486328","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","62.8094596862793","63.1169586181641","63.7943687438965","64.1460723876953","64.8034515380859","65.4092483520508","65.5561904907227","65.8648834228516","66.2798919677734","66.6181335449219","66.7252426147461","67.1052017211914","67.5660095214844","67.5624313354492","68.2143325805664","66.3533935546875","66.7981109619141","68.0227432250977","68.4266204833984","69.6748580932617","68.514289855957","69.0407180786133","67.6493377685547","67.8580932617188","68.3157730102539","69.2070388793945","70.9652328491211","72.367317199707","73.1866226196289","73.8647003173828","74.4448699951172","74.9475021362305","75.6090927124023","76.6443405151367","77.116340637207","77.320671081543","",
"Trinidad and Tobago","TTO","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","99.2193984985352","","","","","","","","","","99.3000030517578","","","","","","","","","","99.4000015258789","","","","","","","","","","99.5999984741211","","","","","","","","","","","",
"Tunisia","TUN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","74.2841186523438","","","","","","","","","","","","","","","","","","","","94.338981628418","","","96.299690246582","96.8184967041016","","97.1717224121094","97.304443359375","96.8649978637695","","96.209098815918","","","","","","","97.6999969482422",
"Turkiye","TUR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","80.0549163818359","","","","","84.6910781860352","","","","","90.9014205932617","","","","","92.5436630249023","","","","","","","","","","","","","","95.6035003662109","96.1185531616211","96.1815032958984","96.3623504638672","","97.8074722290039","98.2245864868164","98.7093505859375","99.0160217285156","99.2274322509766","99.3584823608398","99.4943923950195","99.6213607788086","99.7508697509766","","99.9071502685547","","",
"Tuvalu","TUV","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.753303527832","","","","","","","","","","","","","","78.3960494995117","","","","","","","","74.5605163574219","","85.9400024414063","","","85.7551422119141","","","","","","88.0999984741211",
"Uganda","UGA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8007888793945","","","","","","","","","","","80.7911605834961","","","","84.0656509399414","","","","87.4088287353516","","83.6588821411133","","","","","","89.3963088989258","","","90.8000030517578",
"Ukraine","UKR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8048629760742","","","","","","","","","","","99.9697570800781","","","","","","","","","99.9000015258789",
"Upper middle income","UMC","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","85.6022415161133","85.7138290405273","86.7187271118164","87.7044372558594","88.6084289550781","89.3690567016602","90.1512985229492","90.5760879516602","91.2046508789063","91.6960678100586","92.1576919555664","92.6076812744141","93.7288436889648","93.8676986694336","94.0116882324219","94.3070831298828","94.5665283203125","94.8286514282227","95.0838394165039","95.3381805419922","95.5255813598633","97.4025573730469","97.4874725341797","97.5730361938477","97.6931762695313","97.7793731689453","97.9150009155273","98.1580276489258","98.2736129760742","98.3721618652344","98.4505996704102","98.6837310791016","98.7242126464844","98.3292465209961","98.3020401000977","98.3985824584961","98.9612503051758","98.9075012207031","99.1113967895508","98.4046096801758","99.1977386474609","99.1544418334961","98.3091583251953","98.4441375732422","98.4478988647461","",
"Uruguay","URY","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","98.2962265014648","","","","","","","","","","98.6286087036133","","","","","","","","","","","98.5802383422852","","","","","","","","","","98.712516784668","98.7591400146484","98.9681396484375","98.8614807128906","98.7841873168945","98.8622207641602","98.9552536010742","98.9297637939453","98.8388900756836","98.9275970458984","99.152473449707","98.9326019287109","98.8802719116211","99.0206527709961","","",
"United States","USA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8743515014648","","","","","","","","","","","","","99.9999313354492","99.9999618530273","99.9999618530273","99.9999313354492","","99.9999389648438","99.9999237060547","","",
"St. Vincent and the Grenadines","VCT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","97.9629211425781","","","","","","","","","","98.6999969482422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","93.1117630004883","","","","","","","","","95.4390335083008","","","","","","","","","","","97.1993408203125","","","","","","98.3987808227539","","98.5333023071289","","97.5591583251953","","","","99.0076293945313","98.7595062255859","","","","","98.6999969482422",
"British Virgin Islands","VGB","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","95.0251235961914","","","","","","","","","","93.734260559082","","","","","","","","","","94.5296401977539","94.8365097045898","","","","","","","","","97.091667175293","","","","","","","","","","98.6254577636719","","",
"Vanuatu","VUT","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","71.8295974731445","","","","","77.1999969482422","","","","","","","","","","86.0999984741211","","","","","","","","","","91.8000030517578","","","","","","","","","","95.3000030517578","","","","96.2821197509766","","","96.9000015258789",
"World","WLD","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","77.3871231079102","77.3908081054688","77.5708923339844","78.0892562866211","78.5878601074219","79.0288162231445","79.4258499145508","79.9068222045898","80.2360076904297","80.6520462036133","81.0108489990234","81.3351974487305","81.9343185424805","82.5354766845703","82.8556976318359","83.1798706054688","83.3875274658203","83.7161102294922","83.9588928222656","84.2190628051758","84.4932327270508","84.7642822265625","85.5782012939453","86.3119277954102","86.6136474609375","86.6122207641602","86.9087371826172","87.413330078125","87.9080429077148","88.3672103881836","88.4912033081055","88.7325134277344","88.666389465332","89.4570236206055","89.5222930908203","89.5668869018555","89.7849502563477","90.3410720825195","90.6788864135742","90.9999694824219","91.0384979248047","91.459831237793","91.6450424194336","91.4381408691406","91.7132415771484","91.8099975585938","",
"Samoa","WSM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0444412231445","","","","","","","","","","","","","","","","","","","","99.2356567382813","","","","","","","99.1234817504883","","","99.0999984741211",
"Kosovo","XKX","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2221412658691","","","","","","","","","","77","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","85.1658477783203","","","","","","","","","","","","","","","","93.9051513671875","","","","","","","","","","","97.5707778930664","","98.3650894165039","98.6441268920898","98.7896575927734","98.8820419311523","","98.8822784423828","98.9557800292969","","95.3238220214844","","98.4095306396484","","",
"Zambia","ZMB","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.3811569213867","","","","","","","","","69.4572219848633","","","69.0888137817383","","","","","64.0496368408203","","","88.7145614624023","","","","","","","","92.0915679931641","","93.1999969482422","",
"Zimbabwe","ZWE","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","89.0218505859375","","","","","","","","","","95.4113616943359","","","","","","","","","","","","","","","","","","","90.9307022094727","","","90.4281234741211","","","","","","","90.6999969482422",
